Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,5.0,3.0,6.0,5.0,3.0,5.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,4.0,6.0,5.0,4.0,2.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,6.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,6.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,1.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,4.0,3.0,6.0,5.0,3.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,4.0,5.0,4.0,6.0,5.0,4.0,1.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,3.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,2.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,5.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0,3.0,6.0,5.0,3.0,1.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,4.0,6.0,5.0,4.0,1.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,6.0,4.0,6.0,6.0,4.0,2.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,4.0,5.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,5.0,3.0,6.0,5.0,3.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,6.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,4.0,4.0,2.0,6.0,5.0,2.0,2.0,DERMASON
0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,3.0,1.0,6.0,4.0,1.0,6.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,6.0,5.0,4.0,2.0,DERMASON
0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,5.0,3.0,1.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,6.0,4.0,3.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,4.0,6.0,6.0,4.0,6.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,5.0,4.0,6.0,5.0,4.0,2.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,5.0,DERMASON
0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,2.0,6.0,4.0,2.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,6.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,4.0,3.0,1.0,6.0,4.0,1.0,6.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,5.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,6.0,3.0,1.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,4.0,6.0,5.0,4.0,1.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,6.0,5.0,4.0,1.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,5.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,2.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,4.0,6.0,6.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,4.0,4.0,2.0,6.0,4.0,2.0,6.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,5.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,6.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,4.0,4.0,1.0,6.0,3.0,1.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,2.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,4.0,3.0,6.0,5.0,3.0,1.0,DERMASON
0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,2.0,6.0,5.0,2.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,6.0,4.0,6.0,5.0,4.0,6.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,5.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,6.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,4.0,3.0,6.0,5.0,3.0,2.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,2.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,6.0,5.0,4.0,1.0,DERMASON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,6.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,6.0,5.0,3.0,2.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,6.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,6.0,4.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,3.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,6.0,4.0,6.0,5.0,4.0,6.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,3.0,6.0,5.0,3.0,5.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,DERMASON
0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,DERMASON
