"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","class"
2,2,2,"All",1,"All",1,2,"All",2,2,6
1,1,2,"All",1,"All",1,2,"All",3,3,7
1,2,2,"All",1,"All",1,1,"All",2,2,6
1,2,1,"All",2,"All",1,2,"All",2,2,5
1,2,1,"All",1,"All",1,1,"All",1,4,5
2,1,2,"All",2,"All",1,2,"All",2,2,5
1,1,2,"All",2,"All",1,1,"All",3,3,8
1,2,1,"All",2,"All",1,2,"All",1,1,5
1,2,1,"All",2,"All",1,2,"All",2,1,5
1,2,1,"All",2,"All",1,2,"All",3,3,6
1,2,1,"All",2,"All",1,2,"All",2,1,5
1,2,1,"All",1,"All",1,2,"All",2,3,6
1,2,1,"All",1,"All",1,1,"All",3,3,7
1,3,1,"All",1,"All",1,2,"All",2,2,5
1,2,1,"All",1,"All",1,2,"All",2,3,6
1,2,2,"All",2,"All",3,2,"All",2,1,5
1,2,1,"All",2,"All",3,2,"All",1,2,5
1,2,1,"All",2,"All",3,2,"All",1,2,5
1,2,1,"All",2,"All",3,2,"All",1,2,5
1,2,1,"All",2,"All",1,2,"All",2,2,5
1,2,1,"All",2,"All",1,2,"All",2,2,5
1,2,1,"All",2,"All",1,2,"All",2,2,5
1,2,1,"All",1,"All",1,1,"All",3,3,6
1,1,2,"All",1,"All",1,1,"All",3,3,6
1,2,1,"All",2,"All",1,2,"All",2,2,5
1,2,1,"All",2,"All",1,2,"All",2,1,5
1,2,1,"All",1,"All",1,1,"All",2,3,6
1,1,2,"All",2,"All",1,1,"All",3,4,6
1,1,1,"All",1,"All",1,1,"All",3,3,6
1,2,2,"All",2,"All",3,2,"All",1,1,5
1,2,1,"All",2,"All",1,1,"All",3,4,6
1,1,2,"All",2,"All",2,2,"All",1,2,6
1,2,2,"All",1,"All",1,1,"All",2,4,6
1,1,2,"All",2,"All",1,2,"All",3,3,6
1,2,1,"All",2,"All",1,2,"All",2,4,6
1,2,1,"All",2,"All",1,2,"All",3,3,6
1,2,1,"All",1,"All",1,1,"All",2,3,5
1,1,2,"All",1,"All",1,1,"All",2,4,6
1,2,1,"All",1,"All",1,1,"All",2,3,5
1,2,1,"All",1,"All",1,1,"All",1,4,5
1,2,1,"All",2,"All",3,2,"All",2,1,5
1,1,2,"All",1,"All",1,1,"All",3,4,7
1,1,2,"All",1,"All",1,1,"All",3,3,6
1,1,2,"All",1,"All",2,1,"All",3,3,6
1,2,1,"All",1,"All",1,1,"All",3,3,6
1,2,2,"All",1,"All",3,1,"All",3,4,6
1,2,1,"All",2,"All",2,2,"All",2,1,5
1,2,1,"All",2,"All",1,1,"All",3,4,6
1,2,1,"All",2,"All",1,1,"All",2,4,6
1,2,1,"All",2,"All",1,2,"All",3,3,6
1,2,1,"All",1,"All",1,2,"All",3,1,6
1,2,1,"All",2,"All",1,1,"All",2,2,5
1,2,1,"All",1,"All",1,1,"All",3,3,6
1,2,1,"All",2,"All",1,2,"All",3,3,6
1,2,1,"All",2,"All",1,2,"All",3,2,5
1,1,2,"All",1,"All",1,2,"All",3,3,6
